company,name,technology,type,chp,fuel,secondary_fuel,capacity_mw,grid_connection,country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,lat,lon
Capital Dynamics UK,Daintree,Wind,Onshore,No,Wind,,4.0,LV,England,East Midlands,NN67GW,,457545.0,272243.0,2014.0,WON-000660,52.34525058274305,-1.1566958197483441
Capital Dynamics UK,Wythegill,Wind,Onshore,No,Wind,,2.3,LV,England,North West,CA14 1SA,NY0121131657,301881.0,532072.0,2015.0,WON-000751,54.67412521192424,-3.523089334221332
Capital Dynamics UK,East Youlstone,Wind,Onshore,No,Wind,,4.0,LV,England,South West,EX239PU,,227610.0,115654.0,2015.0,WON-000765,50.914536183517484,-4.453712287686391
Capital Dynamics UK,Mossmorran,Wind,Onshore,No,Wind,,4.6,LV,Scotland,Scotland,KY4 8EP,NT1793489429,318109.0,689419.0,2016.0,WON-000946,56.090521184481666,-3.3176988231379863
Capital Dynamics UK,Watford Lodge ,Wind,Onshore,No,Wind,,10.25,LV,England,East Midlands,NN67UN,SP6096070200,460960.0,270200.0,2015.0,WON-001314,52.326517624284854,-1.1069419029680918
Capital Dynamics UK,Seegronan,Wind,Onshore,No,Wind,,13.8,LV,Northern Ireland,Northern Ireland,BT817HQ,NV3271444451,32714.0,544451.0,2016.0,WON-001315,54.66082627401755,-7.698202439805139
Capital Dynamics UK,Potato Pot,Wind,Onshore,No,Wind,,7.05,LV,England,North West,CA144ST,NY0300024100,303000.0,524100.0,2016.0,WON-001316,54.60272488709748,-3.503098317014008
Capital Dynamics UK,Middle Balbeggie,Wind,Onshore,No,Wind,,6.4,LV,Scotland,Scotland,KY13NS,NT2776096279,327760.0,696279.0,2016.0,WON-001317,56.15369995191154,-3.164491306525496
Capital Dynamics UK,Shantavny,Wind,Onshore,No,Wind,,16.1,LV,Northern Ireland,Northern Ireland,BT702DL,,69686.0,522810.0,2017.0,WON-001318,54.49269139211732,-7.103113652017246
Capital Dynamics UK,Airfield Poddington,Wind,Onshore,No,Wind,,8.55,LV,England,East of England,NN29 7JQ,,495095.0,260698.0,2017.0,WON-001319,52.236271547929604,-0.6088792166936283
Capital Dynamics UK,Red Gap,Wind,Onshore,No,Wind,,12.5,LV,England,North East,TS27 3HH,NZ4394228174,443942.0,528174.0,2017.0,WON-001320,54.64676703025659,-1.3205700122427038
Capital Dynamics UK,Falkirk Tod Hill,Wind,Onshore,No,Wind,,11.4,LV,Scotland,Scotland,FK54SJ,NS8406483742,284064.0,683742.0,2015.0,WON-001321,56.032492925442874,-3.862116950283768
Capital Dynamics UK,Harthill Torrance,Wind,Onshore,No,Wind,,5.7,LV,Scotland,Scotland,EH483AN,,291163.0,664768.0,2015.0,WON-001322,55.86376192256739,-3.740590166231879
Capital Dynamics UK,Westnewton (BEGL4),Wind,Onshore,No,Wind,,6.15,LV,England,North West,CA73PB,,313505.0,543564.0,2014.0,WON-001323,54.77950203958306,-3.3463091652956143
Capital Dynamics UK,Dunmore,Wind,Onshore,No,Wind,,21.0,LV,Northern Ireland,Northern Ireland,,NV8801585846,88015.0,585846.0,2014.0,WON-001324,55.068728405873344,-6.888953793009685
Capital Dynamics UK,Crockandun,Wind,Onshore,No,Wind,,15.0,LV,Northern Ireland,Northern Ireland,BT80 9UA,NV9602550873,96025.0,550873.0,2017.0,WON-001325,54.760495030499285,-6.727024821841877
Capital Dynamics UK,Elginny,Wind,Onshore,No,Wind,,23.0,LV,Northern Ireland,Northern Ireland,BT437GZ,,131511.0,567821.0,2018.0,WON-001326,54.93261137374846,-6.192861985758464
Capital Dynamics UK,Whiteside Hill,Wind,Onshore,No,Wind,,28.5,HV,Scotland,Scotland,DG4 6LF,,271440.0,608920.0,2018.0,WON-001328,55.35741391262621,-4.029442075056163
Capital Dynamics UK,Sorbie,Wind,Onshore,No,Wind,,12.6,LV,Scotland,Scotland,,NS2480045170,224800.0,645170.0,2023.0,WON-001575,55.66833223717273,-4.787215086680256
Capital Dynamics UK,Longhill,Wind,Onshore,No,Wind,,50.0,LV,Scotland,Scotland,EH55 8HQ,NS9818958735,298189.0,658735.0,2024.0,WON-001609,55.81111401866477,-3.626116372084068
Capital Dynamics UK,Pines Burn,Wind,Onshore,No,Wind,,33.6,LV,Scotland,Scotland,TD9 9TZ,NT5408106737,354081.0,606737.0,2024.0,WON-001613,55.35249409218058,-2.72573417810434
Community Wind Power,Aikengall,Wind,Onshore,No,Wind,,48.0,LV,Scotland,Scotland,,NT6946869455,369468.0,669455.0,2009.0,WON-001578,55.917208733815976,-2.4900662877040944
Community Wind Power,Aikengall II,Wind,Onshore,No,Wind,,60.8,HV,Scotland,Scotland,,NT6946869455,369468.0,669455.0,2017.0,WON-001579,55.917208733815976,-2.4900662877040944
Community Wind Power,Aikengall IIA,Wind,Onshore,No,Wind,,81.7,HV,Scotland,Scotland,,NT7179366791,371793.0,666791.0,2021.0,WON-001580,55.89341637689038,-2.4525902607503536
Community Wind Power,Calder Water,Wind,Onshore,No,Wind,,39.0,LV,Scotland,Scotland,,NS6086940428,260869.0,640428.0,2013.0,WON-001581,55.637435591619365,-4.211863127976678
Community Wind Power,Millour Hill,Wind,Onshore,No,Wind,,18.0,LV,Scotland,Scotland,,NS2584352080,225843.0,652080.0,2012.0,WON-001582,55.73072188585882,-4.775047387006577
Community Wind Power,Millour Hill Ext.,Wind,Onshore,No,Wind,,6.4,LV,Scotland,Scotland,KA24 5AW,NS256524,225696.0,652415.0,2016.0,WON-001583,55.73367547284716,-4.777598941763051
Community Wind Power,Sanquhar,Wind,Onshore,No,Wind,,31.05,HV,Scotland,Scotland,,NS7031107479,270311.0,607479.0,2018.0,WON-001584,55.34417698550055,-4.0465703479660275
Community Wind Power,Wardlaw Wood,Wind,Onshore,No,Wind,,18.0,LV,Scotland,Scotland,,NS2490051200,224900.0,651200.0,2006.0,WON-001585,55.72248444708524,-4.789481338375854
Co-owned by SSE Group and Cheung Kong Infrastructure Ltd,Seabank Power Ltd,Fossil Fuel,CCGT,No,Natural Gas,,1234.0,HV,England,South West,BS10 7SP,,343425.0,161749.0,2000.0,GAS-000197,51.35198668814836,-2.813792074789959
Co-owned by SSE Group and Wheelabrator Technologies Inc,FM1,Bioenergy,Bioenergy,No,MSW,,79.0,LV,England,Yorkshire and the Humber,WF11 8TB,SE474246,447490.0,424684.0,2015.0,BIO-000740,53.71641723929932,-1.2818852350690881
Co-owned by SSE Group and Wheelabrator Technologies Inc,FM2,Bioenergy,Bioenergy,No,MSW,,79.0,LV,England,Yorkshire and the Humber,WF11 8TB,SE474246,447490.0,424684.0,2019.0,BIO-001276,53.71641723929932,-1.2818852350690881
Cubico Sustainable Investments,Broxted,Solar,PV,No,Solar,,31.59,LV,England,East of England,CB8 9YD,TQ637458,572387.0,251110.0,2013.0,SOL-000629,52.13140366053672,0.5171698449857995
Cubico Sustainable Investments,Owls Hatch,Solar,PV,No,Solar,,51.9376,LV,England,South East,CT6 7FT,TR158659,615860.0,165945.0,2015.0,SOL-000784,51.351562294207504,1.0985982383545378
Cubico Sustainable Investments,Hadlow Place,Solar,PV,No,Solar,,18.92176,LV,England,South East,TN11 0PD,,562879.0,145736.0,2015.0,SOL-000793,51.187644995403495,0.32932008031055693
Cubico Sustainable Investments,Barton Close,Solar,PV,No,Solar,,4.61032,LV,England,South West,EX33 1HX,SY651810,247374.0,141403.0,2015.0,SOL-000881,51.15147728759969,-4.183642552431528
Cubico Sustainable Investments,Grantham,Solar,PV,No,Solar,,4.87872,LV,England,East Midlands,NG32 1EQ,SU508503,507000.0,392000.0,2015.0,SOL-000897,53.41396692046586,-0.39162391271830244
Cubico Sustainable Investments,Overton,Solar,PV,No,Solar,,3.75232,LV,England,South East,RG25 3ES,SU510500,450500.0,150500.0,2015.0,SOL-000898,51.251440419878584,-1.2777972650228206
Cubico Sustainable Investments,Guynd,Solar,PV,No,Solar,,9.5,LV,Scotland,Scotland,DD11 2QR,SK880386,356230.0,742772.0,2015.0,SOL-000899,56.574836573243196,-2.7140075327919724
Cubico Sustainable Investments,Wisbech,Solar,PV,No,Solar,,3.40472,LV,England,East of England,PE14 0AZ,NO633470,546000.0,307000.0,2015.0,SOL-000900,52.641103542177696,0.15630678939951334
Cubico Sustainable Investments,Newlands,Solar,PV,No,Solar,,4.99928,LV,England,South West,DT3 4BG,SU115278,365099.0,81019.0,2015.0,SOL-000908,50.62781890693926,-2.4947914494213053
Cubico Sustainable Investments,Bake Farm,Solar,PV,No,Solar,,4.99928,LV,Scotland,Scotland,DD11 2QZ,NO564429,233036.0,58842.0,2015.0,SOL-000918,50.4056707511205,-4.350954817191777
Cubico Sustainable Investments,Kinblethmont,Solar,PV,No,Solar,,4.99928,LV,Scotland,Scotland,DD11 4RW,NO632468,363182.0,746857.0,2016.0,SOL-001010,56.61213175427735,-2.6014473203273965
Cubico Sustainable Investments,Southfield,Solar,PV,No,Solar,,9.7614,LV,England,South West,BA22 8HQ,ST570240,357089.0,124014.0,2016.0,SOL-001046,51.01389396259062,-2.6130745161727007
Cubico Sustainable Investments,Wandylaw,Wind,Onshore,No,Wind,,20.5,LV,England,North East,NE675HG,NU1498925121,414989.0,625121.0,2013.0,WON-000536,55.51961309695524,-1.7641671980621845
Cubico Sustainable Investments,Middlewick,Wind,Onshore,No,Wind,,20.7,LV,England,East of England,CM07JQ,,600140.0,200001.0,2014.0,WON-000645,51.663137226954305,0.8924744802586717
Cubico Sustainable Investments,Kelmarsh,Wind,Onshore,No,Wind,,12.3,LV,England,East Midlands,NN69LZ,SP7252778054,472527.0,278054.0,2016.0,WON-000955,52.395709673006465,-0.9355508469273864
Cubico Sustainable Investments,Chiplow,Wind,Onshore,No,Wind,,8.2,LV,England,East of England,PE318SR,TF812335,581286.0,333548.0,2016.0,WON-000956,52.8688656848327,0.6919031618446672
Cubico Sustainable Investments,Penmanshiel,Wind,Onshore,No,Wind,,28.7,LV,Scotland,Scotland,TD113RP,,380006.0,667129.0,2016.0,WON-000959,55.896866097840814,-2.321296252346168
Cubico Sustainable Investments,Winwick,Wind,Onshore,No,Wind,,12.3,LV,England,East Midlands,NN67NS,,464374.0,274095.0,2016.0,WON-000962,52.36114043121223,-1.0561094837438394
E.ON,Steven's Croft,Bioenergy,Bioenergy,Yes,Biomass,,46.0,LV,Scotland,Scotland,DG11 2SQ,NY121854,312100.0,585100.0,2007.0,BIO-000303,55.15240118273998,-3.3808913069179294
E.ON,Blackburn Meadows,Bioenergy,Bioenergy,Yes,Biomass,,34.0,LV,England,Yorkshire and the Humber,,SK3950991482,440075.0,391650.0,2015.0,BIO-000739,53.420134575016604,-1.398459766860171
Ecotricity,Fen Farm Solar,Solar,PV,No,Solar,,0.9,LV,England,East Midlands,LN117BP,TF386931,537585.0,393825.0,2011.0,SOL-000451,53.42328029277269,0.06903850657896747
Ecotricity,Bulkworthy Solar,Solar,PV,No,Solar,,6.235,LV,England,South West,EX227UP,SS4051214816,240512.0,114816.0,2022.0,SOL-001392,50.910718466359924,-4.269968091692011
Ecotricity,Dalby Solar,Solar,PV,No,Solar,,6.88,LV,England,East Midlands,LE14 3LY,SK6487023180,464870.0,323180.0,2023.0,SOL-001393,52.80228506360024,-1.0392306504455233
Ecotricity,Lynch Knoll,Wind,Onshore,No,Wind,,0.5,LV,England,South West,GL103UJ,SO815004,381600.0,200400.0,1996.0,WON-000163,51.7020367974532,-2.267651748395195
Ecotricity,Ecotech,Wind,Onshore,No,Wind,,1.5,LV,England,East of England,PE377HT,TF816099,0.0,0.0,1999.0,WON-000192,49.766807235142615,-7.55715980690519
Ecotricity,Somerton,Wind,Onshore,No,Wind,,1.8,LV,England,East of England,NR29 4DU,TG469187,646900.0,318800.0,2000.0,WON-000203,52.71049248225687,1.6537274955581842
Ecotricity,East Kilbride,Wind,Onshore,No,Wind,,0.6,LV,Scotland,Scotland,G750ZZ,NS641514,264500.0,652000.0,2001.0,WON-000219,55.742363805510905,-4.159949164847792
Ecotricity,Mablethorpe,Wind,Onshore,No,Wind,,1.2,LV,England,East Midlands,LN122QW,TF489824,548900.0,382500.0,2002.0,WON-000231,53.318492434946144,0.2338500923499159
Ecotricity,Swaffham II,Wind,Onshore,No,Wind,,1.8,LV,England,East of England,PE377HL,TF827099,582197.0,309324.0,2003.0,WON-000242,52.65103762113102,0.6919677016135561
Ecotricity,Dagenham,Wind,Onshore,No,Wind,,5.9,LV,England,London,RM96SA,TQ499819,550300.0,181600.0,2004.0,WON-000256,51.513337873748625,0.1646003207070755
Ecotricity,Bambers,Wind,Onshore,No,Wind,,9.6,LV,England,East Midlands,LN112QW,TF491826,549500.0,383600.0,2004.0,WON-000257,53.32820348749236,0.2433681711907148
Ecotricity,Green Park,Wind,Onshore,No,Wind,,2.0,LV,England,South East,RG26UE,SU706693,470755.0,169271.0,2005.0,WON-000277,51.41804820835052,-0.9838936163163602
Ecotricity,Dundee,Wind,Onshore,No,Wind,,4.0,LV,Scotland,Scotland,DD88UQ,NO449327,269652.0,688422.0,2006.0,WON-000289,56.07080629622522,-4.095513956773989
Ecotricity,Bristol Port,Wind,Onshore,No,Wind,,6.0,LV,England,South West,BS119DQ,ST509794,350907.0,179457.0,2007.0,WON-000313,51.51189445515074,-2.7088220089676383
Ecotricity,Fen Farm,Wind,Onshore,No,Wind,,16.0,LV,England,East Midlands,LN117LU,TF386940,537585.0,393825.0,2007.0,WON-000314,53.42328029277269,0.06903850657896747
Ecotricity,Shooters,Wind,Onshore,No,Wind,,2.0,LV,England,South West,BA34LU,ST594507,359380.0,150740.0,2008.0,WON-000339,51.254369366073085,-2.5834399185269503
Ecotricity,Worksop,Wind,Onshore,No,Wind,,2.0,LV,England,East Midlands,S802PU,SK608779,461695.0,378487.0,2009.0,WON-000370,53.29975227517199,-1.075746162664589
Ecotricity,Cardiff,Wind,Onshore,No,Wind,,2.3,LV,Wales,Wales,CF32EE,ST236791,323460.0,179215.0,2011.0,WON-000415,51.50666185683243,-3.104215440553838
Ecotricity,Ballymena,Wind,Onshore,No,Wind,,4.6,LV,Northern Ireland,Northern Ireland,BT424HZ,NW287618,130743.0,561194.0,2013.0,WON-000522,54.87280576006698,-6.198619719617808
Ecotricity,Galsworthy,Wind,Onshore,No,Wind,,9.2,LV,England,South West,EX395NP,SS401157,240007.0,115922.0,2014.0,WON-000653,50.92051631814906,-4.277630611153847
Ecotricity,Dalby,Wind,Onshore,No,Wind,,7.29,LV,England,East Midlands,LE143LY,SK652238,465397.0,322239.0,2016.0,WON-000954,52.793763664178556,-1.0316027634769118
Ecotricity,H&H,Wind,Onshore,No,Wind,,0.81,LV,England,Yorkshire and the Humber,DN140BA,SE604200,0.0,0.0,2016.0,WON-000968,49.766807235142615,-7.55715980690519
Ecotricity,QEH,Wind,Onshore,No,Wind,,0.81,LV,England,East of England,PE304ET,TF654205,565228.0,320492.0,2016.0,WON-000969,52.756772402312976,0.44698404142333004
Ecotricity,RSPB,Wind,Onshore,No,Wind,,0.81,LV,England,East of England,SG192DL,TL197485,0.0,0.0,2016.0,WON-000970,49.766807235142615,-7.55715980690519
Ecotricity,Alveston,Wind,Onshore,No,Wind,,6.9,LV,England,South West,BS353TD,ST649843,365450.0,186055.0,2017.0,WON-001151,51.57229695558629,-2.499917869932461
EDF Energy,Hartlepool,Nuclear,AGR,No,Nuclear,,1185.0,HV,England,North East,TS252BZ,,451747.0,531078.0,1983.0,NUC-000126,54.67212328238313,-1.1991189997592222
EDF Energy,Heysham 1,Nuclear,AGR,No,Nuclear,,1060.0,HV,England,North West,LA32XH,,341498.0,461449.0,1983.0,NUC-000127,54.04567330728331,-2.894939847363858
EDF Energy,Heysham 2,Nuclear,AGR,No,Nuclear,,1240.0,HV,England,North West,LA32XH,,341498.0,461449.0,1988.0,NUC-000131,54.04567330728331,-2.894939847363858
EDF Energy,Torness,Nuclear,AGR,No,Nuclear,,1200.0,HV,Scotland,Scotland,EH421QS,,218252.0,651517.0,1988.0,NUC-000132,55.72288132073482,-4.895391521517535
EDF Energy,Sizewell B,Nuclear,PWR,No,Nuclear,,1198.0,HV,England,East of England,IP164UR,,647453.0,260420.0,1995.0,NUC-000159,52.1864633839314,1.618660901315632
EDF Energy,Burwell,Solar,PV,No,Solar,,69.9,HV,England,East of England,CB25 0BP,TL5700068000,557000.0,268000.0,2023.0,SOL-001554,52.28771089244749,0.30039592219703143
EDF Energy,Porth Wen,Solar,PV,No,Solar,,69.1,LV,Wales,Wales,LL66 0AT   ,SH3994793525,239947.0,393525.0,2023.0,SOL-001555,53.41418432328392,-4.409628872652088
EDF Energy,Sutton Bridge,Solar,PV,No,Solar,,73.1,HV,England,East Midlands,PE12 9TF,TF4809619978,548096.0,319978.0,2023.0,SOL-001556,52.75711809852372,0.19309664267727933
EDF Energy,Teesside,Wind,Offshore,No,Wind,,62.0,LV,England,North East,TS240RQ,,458470.0,528174.0,2013.0,WOF-000507,54.645295686459235,-1.0954640950744334
EDF Energy,Blyth,Wind,Offshore,No,Wind,,40.0,LV,England,North East,NE227FB,,438227.0,582010.0,2018.0,WOF-001257,55.13099264032932,-1.4020072946174909
EDF Energy,NNG,Wind,Offshore,No,Wind,,448.0,HV,Scotland,Scotland,TD14 5SD,NO8464508429,384645.0,708429.0,2024.0,WOF-001614,56.2680961305515,-2.2495043811535935
EDF Energy,Great Orton,Wind,Onshore,No,Wind,,3.96,LV,England,North west,CA70JY,,331300.0,553400.0,1999.0,WON-000193,54.87063175305573,-3.072040365864967
EDF Energy,Kirkheaton,Wind,Onshore,No,Wind,,1.8,LV,England,North East,NE192DQ,,400800.0,576900.0,2000.0,WON-000205,55.08653945425545,-1.9890039953830512
EDF Energy,High Hedley I,Wind,Onshore,No,Wind,,2.4,LV,England,North East,DL134PR,,415700.0,541000.0,2001.0,WON-000216,54.763691198463995,-1.7575281860571033
EDF Energy,Cemmaes,Wind,Onshore,No,Wind,,15.3,LV,Wales,Wales,SY209PR,,286800.0,306000.0,2002.0,WON-000237,52.639897154236266,-3.6743363711078776
EDF Energy,Llangwyryfon,Wind,Onshore,No,Wind,,9.35,LV,Wales,Wales,SY234SR,,261752.0,269577.0,2003.0,WON-000241,52.30685493869899,-4.029155606454506
EDF Energy,Glassmoor I,Wind,Onshore,No,Wind,,16.0,LV,England,East of England,PE262TS,,543128.0,292192.0,2006.0,WON-000291,52.50883725373019,0.10750283454382112
EDF Energy,Deeping,Wind,Onshore,No,Wind,,16.0,LV,England,East Midlands,PE113DD,,519905.0,316471.0,2006.0,WON-000292,52.732592001100684,-0.2256835081108528
EDF Energy,Red House,Wind,Onshore,No,Wind,,12.0,LV,England,East Midlands,PE129NG,,542000.0,329000.0,2006.0,WON-000294,52.83980123439388,0.10674580064401336
EDF Energy,Red Tile,Wind,Onshore,No,Wind,,24.0,LV,England,East of England,PE282JX,,523939.0,271933.0,2007.0,WON-000324,52.33149570735825,-0.18257352038993777
EDF Energy,Bicker Fen,Wind,Onshore,No,Wind,,26.0,LV,England,East Midlands,PE203BF,,519870.0,339325.0,2008.0,WON-000346,52.93794487229797,-0.2178149352088049
EDF Energy,High Hedley II,Wind,Onshore,No,Wind,,5.2,LV,England,North East,DL134PR,,415700.0,541000.0,2008.0,WON-000349,54.763691198463995,-1.7575281860571033
EDF Energy,Trimdon,Wind,Onshore,No,Wind,,5.2,LV,England,North East,TS296NR,,436000.0,536300.0,2008.0,WON-000350,54.72041639049086,-1.4426370144822516
EDF Energy,Langley,Wind,Onshore,No,Wind,,8.0,LV,England,North East,DH70EE,,420928.0,547703.0,2008.0,WON-000351,54.82373706312032,-1.675799692920282
EDF Energy,Walkway,Wind,Onshore,No,Wind,,14.0,LV,England,North East,TS225NS,,439000.0,530000.0,2008.0,WON-000353,54.66358093453824,-1.3969058804623422
EDF Energy,Longpark,Wind,Onshore,No,Wind,,38.0,LV,Scotland,Scotland,TD12SW,,348050.0,642050.0,2009.0,WON-000365,55.669160695264644,-2.827469385479316
EDF Energy,Broomhill,Wind,Onshore,No,Wind,,8.0,LV,England,North East,DL134LY,,415500.0,539500.0,2009.0,WON-000372,54.75021770752183,-1.7607157869510481
EDF Energy,Rusholme,Wind,Onshore,No,Wind,,24.0,LV,England,Yorkshire and the Humber,YO88PX,,469500.0,426500.0,2010.0,WON-000388,53.730274955005605,-0.9480233954943676
EDF Energy,Burnfoot,Wind,Onshore,No,Wind,,30.1,LV,Scotland,Scotland,FK147JZ,,290135.0,703250.0,2010.0,WON-000394,56.20911071368081,-3.7727848368388655
EDF Energy,Fairfield,Wind,Onshore,No,Wind,,6.5,LV,England,North West,CA144QE,,301826.0,521459.0,2011.0,WON-000410,54.57877221695264,-3.520380833409292
EDF Energy,Green Rigg,Wind,Onshore,No,Wind,,36.0,LV,England,North East,NE482EY,,392000.0,582000.0,2012.0,WON-000473,55.13230203639854,-2.1270098223435654
EDF Energy,Fallago Rig,Wind,Onshore,No,Wind,,144.0,HV,Scotland,Scotland,TD36NW,,357000.0,660000.0,2013.0,WON-000514,55.83130753143639,-2.6880276875875873
EDF Energy,Boundary Lane,Wind,Onshore,No,Wind,,6.15,LV,England,North East,DH89LQ,,404708.0,550336.0,2013.0,WON-000523,54.84780936134573,-1.9282068805579051
EDF Energy,Glassmoor II,Wind,Onshore,No,Wind,,12.3,LV,England,East of England,PE262TS,,528421.0,292867.0,2013.0,WON-000527,52.5185614388735,-0.108802791482311
EDF Energy,Roade,Wind,Onshore,No,Wind,,7.2,LV,England,East Midlands,NN72EG,,477964.0,252105.0,2014.0,WON-000642,52.16172136739279,-0.861655127953576
EDF Energy,Barmoor,Wind,Onshore,No,Wind,,12.0,LV,England,North East,TD152QD,,393797.0,634046.0,2014.0,WON-000655,55.59999262323305,-2.100001251130392
EDF Energy,Park Spring,Wind,Onshore,No,Wind,,8.55,LV,England,Yorkshire and the Humber,S72 7GX,,439689.0,408763.0,2015.0,WON-000761,53.57397398420163,-1.4021086339786477
EDF Energy,Burnhead Moss,Wind,Onshore,No,Wind,,26.0,LV,Scotland,Scotland,FK12JW,,288503.0,671903.0,2016.0,WON-000947,55.92722928818267,-3.7860115400445142
EDF Energy,Rhodders,Wind,Onshore,No,Wind,,12.3,LV,Scotland,Scotland,FK147JZ,,288738.0,697461.0,2016.0,WON-000948,56.15680070091218,-3.7928681981390318
EDF Energy,Pearie Law,Wind,Onshore,No,Wind,,19.2,LV,Scotland,Scotland,EH558RT,,302205.0,659690.0,2016.0,WON-000980,55.82052191617558,-3.562406168015871
EDF Energy,Corriemoillie,Wind,Onshore,No,Wind,,48.45,HV,Scotland,Scotland,IV232PQ,,234700.0,867700.0,2017.0,WON-001156,57.66872565617344,-4.773018029760207
EDF Energy,Beckburn,Wind,Onshore,No,Wind,,31.05,LV,England,North West,DG165HU,,334466.0,568940.0,2017.0,WON-001164,55.01068104394025,-3.0262663932628118
EDF Energy,Dorenell,Wind,Onshore,No,Wind,,177.0,HV,Scotland,Scotland,AB554DT,,332000.0,829500.0,2018.0,WON-001271,57.35089948926072,-3.131680915723891
EDF Energy,Burnfoot East,Wind,Onshore,No,Wind,,10.8,LV,Scotland,Scotland,FK147JZ,NN9468204706,294682.0,704706.0,2020.0,WON-001285,56.22321494923817,-3.7000961077820613
EDF Energy,West Benhar,Wind,Onshore,No,Wind,,30.1,LV,Scotland,Scotland,ML7 5TF,NS8956061750,289560.0,661750.0,2023.0,WON-001557,55.83629357188479,-3.7649603938486225
Eneco Wind UK,Oaklands,Solar,PV,No,Solar,,5.0,LV,England,South West,,SY900894,389957.0,89555.0,2015.0,SOL-000928,50.7055439498428,-2.1435860607977384
Eneco Wind UK,Tullo,Wind,Onshore,No,Wind,,17.5,HV,Scotland,Scotland,,NO757723,387283.0,785873.0,2010.0,WON-000392,56.96390980526242,-2.2107583566110285
Eneco Wind UK,Lochluichart,Wind,Onshore,No,Wind,,69.0,HV,Scotland,Scotland,,NH333680,232030.0,866235.0,2013.0,WON-000560,57.65459417039496,-4.816701149722273
Eneco Wind UK,Twinshiels,Wind,Onshore,No,Wind,,25.0,HV,Scotland,Scotland,,NO757723,375955.0,771728.0,2014.0,WON-000644,56.83639026282295,-2.395697802469385
Eneco Wind UK,Burn of Whilk,Wind,Onshore,No,Wind,,22.5,HV,Scotland,Scotland,,ND293407,326232.0,939965.0,2015.0,WON-000754,58.341964498957026,-3.2617374546731397
